AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-2424.0,18928.0,848.0,12741.0,-6861.0,197.0
2516.0,16060.0,-5612.0,12209.0,-2094.0,-68.0
4796.0,17292.0,-8052.0,3274.0,3726.0,4206.0
5108.0,15760.0,-3568.0,-10248.0,12131.0,4502.0
1460.0,12976.0,5460.0,-19606.0,15635.0,66.0
-976.0,11348.0,17548.0,-18318.0,15940.0,-960.0
-5036.0,2384.0,31344.0,-6109.0,11349.0,3656.0
-3688.0,-4252.0,31400.0,11776.0,4748.0,2281.0
-760.0,2768.0,22984.0,26033.0,-3145.0,643.0
-172.0,12588.0,13240.0,29551.0,-6797.0,2366.0
-4364.0,22440.0,7072.0,23327.0,-7715.0,3880.0
-6360.0,15912.0,5372.0,10232.0,-9128.0,-1642.0
-1436.0,15764.0,-508.0,5718.0,-8337.0,-672.0
2424.0,14316.0,-7036.0,8072.0,-2425.0,921.0
4868.0,16796.0,-9796.0,909.0,5334.0,1550.0
3716.0,16676.0,-3928.0,-10289.0,11867.0,3133.0
144.0,17524.0,7336.0,-29219.0,12589.0,-2249.0
-1648.0,17336.0,21048.0,-32768.0,10879.0,-1130.0
-3404.0,1180.0,27796.0,-32768.0,7715.0,3661.0
-3132.0,-12876.0,31988.0,-4715.0,1200.0,-954.0
-1620.0,-3700.0,22256.0,19707.0,-7000.0,-3484.0
-2012.0,8352.0,15368.0,24526.0,-9635.0,-3043.0
-4592.0,15776.0,9632.0,18617.0,-8836.0,-5704.0
-5420.0,17140.0,4020.0,11231.0,-8113.0,-6357.0
1356.0,19772.0,-2692.0,9740.0,-4077.0,-2873.0
1252.0,22148.0,-4512.0,2807.0,2356.0,87.0
3596.0,17264.0,-3844.0,-10423.0,8954.0,3074.0
2460.0,12092.0,2236.0,-14219.0,13738.0,2337.0
-948.0,12800.0,10060.0,-18940.0,13889.0,2869.0
-3364.0,8424.0,25088.0,-14412.0,9080.0,2548.0
-1944.0,1564.0,30592.0,-4500.0,6750.0,2022.0
-2528.0,-4244.0,28172.0,13049.0,-1370.0,-1554.0
-2772.0,4128.0,17924.0,28370.0,-6019.0,-3578.0
-4872.0,12508.0,11860.0,30668.0,-8782.0,-609.0
-4188.0,18228.0,6224.0,24138.0,-9210.0,119.0
-660.0,16820.0,1424.0,17466.0,-7654.0,896.0
3164.0,15256.0,-6216.0,16695.0,-2179.0,565.0
5220.0,19476.0,-6968.0,8901.0,5859.0,1722.0
3028.0,17992.0,-700.0,-2850.0,11283.0,3709.0
-376.0,14820.0,6924.0,-8979.0,13470.0,-864.0
-3656.0,14612.0,16912.0,-12203.0,11756.0,603.0
-5384.0,10460.0,24900.0,-9134.0,7225.0,3652.0
-3916.0,4340.0,27792.0,-1585.0,-9.0,2049.0
-460.0,4836.0,19860.0,8887.0,-5895.0,-2048.0
-1940.0,10612.0,12172.0,14607.0,-10098.0,-269.0
-6252.0,20172.0,8148.0,10366.0,-11271.0,1102.0
-6924.0,18084.0,4692.0,-657.0,-11104.0,-1050.0
